run_id,set,task_id,category,easy,condition,rep,uncached_equivalent_all,uncached_equivalent,input_tokens,cache_creation_input_tokens,cache_read_input_tokens,output_tokens_all,output_tokens,subagents_spawned,first_turn_cache_creation,total_cost_usd,num_turns,duration_ms,duration_api_ms,tool_read,tool_grep,tool_glob,tool_bash,tool_bash_graphify,tool_calls_total,tool_result_bytes_total,read_graph_json,skill_attributions,is_error,terminal_reason,permission_denials,score,success
FIX3-board-shows-archived__graphify-strict__r1,structural,FIX3-board-shows-archived,fix,false,graphify-strict,1,247369,246386,14,23597,222775,1692,1679,0,10931,0.156809,7,25986,26186,0,0,0,4,1,6,24519,false,0,false,completed,0,1,true
FIX3-board-shows-archived__haiku-baseline__r1,structural,FIX3-board-shows-archived,fix,false,haiku-baseline,1,754040,753057,170,43895,708992,4599,4587,0,8014,0.1828372,21,59537,59903,7,0,0,12,0,20,69286,false,0,false,completed,0,1,true
FIX3-board-shows-archived__haiku-graphify__r1,structural,FIX3-board-shows-archived,fix,false,haiku-graphify,1,276788,275805,94,17478,258233,2488,2474,0,8438,0.07429630000000001,10,29747,29501,2,0,0,4,2,9,16752,false,0,false,completed,0,1,true
IMP1-planlimits-field__baseline-nosub__r1,structural,IMP1-planlimits-field,impact,false,baseline-nosub,1,375214,374200,22,22721,351457,3991,3974,0,9539,0.2020584,11,45243,45443,1,0,0,9,0,10,24495,false,0,false,completed,0,1,true
IMP1-planlimits-field__graphify-strict__r1,structural,IMP1-planlimits-field,impact,false,graphify-strict,1,354837,353823,18,32898,320907,5339,5323,0,10976,0.2501334,9,65213,65265,0,0,0,7,1,8,35605,false,0,false,completed,0,1,true
IMP1-planlimits-field__haiku-baseline__r1,structural,IMP1-planlimits-field,impact,false,haiku-baseline,1,706170,705156,130,40905,664121,4945,4929,0,8036,0.17409110000000003,16,59633,59379,4,0,0,11,0,15,62597,false,0,false,completed,0,1,true
IMP1-planlimits-field__haiku-graphify__r1,structural,IMP1-planlimits-field,impact,false,haiku-graphify,1,509355,508341,150,24892,483299,4249,4233,0,8461,0.1205229,16,47313,46333,2,0,0,10,3,15,28269,false,0,false,completed,0,1,true
IMP2-rename-issue-created__baseline-nosub__r1,structural,IMP2-rename-issue-created,impact,true,baseline-nosub,1,79836,78865,6,12311,66548,877,863,0,9491,0.0722366,3,10818,11412,0,0,0,2,0,2,5009,false,0,false,completed,0,0.8,false
IMP2-rename-issue-created__graphify-strict__r1,structural,IMP2-rename-issue-created,impact,true,graphify-strict,1,206080,205109,12,19305,185792,2018,2003,0,10916,0.1354784,6,27096,26633,0,0,0,4,1,5,13211,false,0,false,completed,0,0.8,false
IMP2-rename-issue-created__haiku-baseline__r1,structural,IMP2-rename-issue-created,impact,true,haiku-baseline,1,71379,70408,26,11383,58999,2357,2342,0,8002,0.041447899999999996,3,21706,22241,0,0,0,2,0,2,4714,false,0,false,completed,0,0.8,false
IMP2-rename-issue-created__haiku-graphify__r1,structural,IMP2-rename-issue-created,impact,true,haiku-graphify,1,102483,101512,38,14123,87351,2134,2119,0,8414,0.048660100000000005,4,23454,23590,0,0,0,2,1,3,11365,false,0,false,completed,0,0.8,false
IMP3-limited-resource-union__baseline-nosub__r1,structural,IMP3-limited-resource-union,impact,false,baseline-nosub,1,242490,241480,16,19902,221562,3576,3561,0,9537,0.1606474,8,43736,44189,3,0,0,4,0,7,14507,false,0,false,completed,0,0.9166666666666666,true
IMP3-limited-resource-union__graphify-strict__r1,structural,IMP3-limited-resource-union,impact,false,graphify-strict,1,245161,244151,14,22285,221852,4443,4428,0,10966,0.17890340000000002,7,127615,127993,1,0,0,3,2,6,13864,false,0,false,completed,0,0.9166666666666666,true
IMP3-limited-resource-union__haiku-baseline__r1,structural,IMP3-limited-resource-union,impact,false,haiku-baseline,1,752492,751482,170,32268,719044,7294,7279,0,8032,0.17409039999999995,21,89164,89496,14,0,0,6,0,20,44942,false,0,false,completed,0,0.9166666666666666,true
IMP3-limited-resource-union__haiku-graphify__r1,structural,IMP3-limited-resource-union,impact,false,haiku-graphify,1,929161,928151,234,54171,873746,6268,6253,0,8465,0.2283006,24,93933,92983,17,0,0,4,2,23,107298,false,0,false,completed,0,0.9166666666666666,true
LOC1-shortcut-match__baseline-nosub__r1,structural,LOC1-shortcut-match,locate,true,baseline-nosub,1,79670,78692,6,12323,66363,591,574,0,9510,0.0693796,4,9187,10211,2,0,0,1,0,3,4843,false,0,false,completed,0,1,true
LOC1-shortcut-match__graphify-strict__r1,structural,LOC1-shortcut-match,locate,true,graphify-strict,1,128741,127763,8,16252,111503,591,578,0,10922,0.0941476,4,10179,10440,1,0,0,1,1,3,9905,false,0,false,completed,0,1,true
LOC1-shortcut-match__haiku-baseline__r1,structural,LOC1-shortcut-match,locate,true,haiku-baseline,1,130913,129935,42,14784,115109,1316,1302,0,8012,0.048678900000000004,5,16765,17371,2,0,0,2,0,4,11575,false,0,false,completed,0,1,true
LOC1-shortcut-match__haiku-graphify__r1,structural,LOC1-shortcut-match,locate,true,haiku-graphify,1,97943,96965,36,12960,83969,1174,1160,0,8413,0.0412009,4,14525,14982,1,0,0,1,1,3,10519,false,0,false,completed,0,1,true
LOC2-webhook-plan-cap__baseline-nosub__r1,structural,LOC2-webhook-plan-cap,locate,false,baseline-nosub,1,80751,79769,6,12459,67304,545,531,0,9501,0.0696708,4,13629,14282,1,0,0,2,0,3,5026,false,0,false,completed,0,0.5,false
LOC2-webhook-plan-cap__graphify-strict__r1,structural,LOC2-webhook-plan-cap,locate,false,graphify-strict,1,130158,129176,8,17658,111510,830,817,0,10936,0.102167,5,17454,17708,1,0,0,2,1,4,12953,false,0,false,completed,0,0.5,false
LOC2-webhook-plan-cap__haiku-baseline__r1,structural,LOC2-webhook-plan-cap,locate,false,haiku-baseline,1,106265,105283,34,17236,88013,1420,1406,0,8004,0.0513893,5,12891,13599,2,0,0,2,0,4,17829,false,0,false,completed,0,0.5,false
LOC2-webhook-plan-cap__haiku-graphify__r1,structural,LOC2-webhook-plan-cap,locate,false,haiku-graphify,1,158576,157594,54,17042,140498,1616,1602,0,8433,0.0572498,6,22405,22504,2,0,0,1,2,5,20605,false,0,false,completed,0,0.5,false
LOC3-digest-window__baseline-nosub__r1,structural,LOC3-digest-window,locate,false,baseline-nosub,1,209592,208611,14,18862,189735,3008,2994,0,9503,0.144414,8,38476,39008,3,0,0,4,0,7,13988,false,0,false,completed,0,0.5,false
LOC3-digest-window__graphify-strict__r1,structural,LOC3-digest-window,locate,false,graphify-strict,1,168122,167141,10,18790,148341,1701,1686,0,10935,0.12276420000000002,6,20647,20903,2,0,0,2,1,5,14240,true,0,false,completed,0,0.5,false
LOC3-digest-window__haiku-baseline__r1,structural,LOC3-digest-window,locate,false,haiku-baseline,1,285381,284400,82,19828,264490,2810,2796,0,8006,0.08121800000000001,10,35776,36345,3,0,0,6,0,9,20808,false,0,false,completed,0,1,true
LOC3-digest-window__haiku-graphify__r1,structural,LOC3-digest-window,locate,false,haiku-graphify,1,190632,189651,64,18506,171081,2228,2213,0,8432,0.0663051,7,32373,31855,3,0,0,1,2,6,23780,false,0,false,completed,0,1,true
REF1-assertcan-callers__baseline-nosub__r1,structural,REF1-assertcan-callers,reference,false,baseline-nosub,1,204032,203075,14,18061,185000,1504,1489,0,9474,0.125194,7,21361,21918,1,0,0,5,0,6,16821,false,0,false,completed,0,0.9333333333333333,true
REF1-assertcan-callers__graphify-strict__r1,structural,REF1-assertcan-callers,reference,false,graphify-strict,1,282003,281046,16,20779,260251,1717,1701,0,10911,0.1532452,8,32351,32605,1,0,0,4,2,7,17266,false,0,false,completed,0,1,true
REF1-assertcan-callers__haiku-baseline__r1,structural,REF1-assertcan-callers,reference,false,haiku-baseline,1,499018,498061,130,22216,475715,4234,4218,0,7985,0.11426050000000001,16,50925,51258,2,0,0,13,0,15,22096,false,0,false,completed,0,1,true
REF1-assertcan-callers__haiku-graphify__r1,structural,REF1-assertcan-callers,reference,false,haiku-graphify,1,252011,251054,74,25795,225185,2958,2942,0,8400,0.0899295,8,36365,35845,1,0,0,3,3,7,42116,false,0,false,completed,0,0.9333333333333333,true
REF2-would-exceed-limit-callers__baseline-nosub__r1,structural,REF2-would-exceed-limit-callers,reference,false,baseline-nosub,1,171378,170402,12,15422,154968,902,886,0,9506,0.10262160000000001,6,21645,22515,1,0,0,4,0,5,10046,false,0,false,completed,0,1,true
REF2-would-exceed-limit-callers__graphify-strict__r1,structural,REF2-would-exceed-limit-callers,reference,false,graphify-strict,1,496278,495302,24,34472,460806,4813,4797,0,10922,0.2791232,12,58254,57740,4,0,0,4,3,11,41427,false,0,false,completed,0,0.8750000000000001,false
REF2-would-exceed-limit-callers__haiku-baseline__r1,structural,REF2-would-exceed-limit-callers,reference,false,haiku-baseline,1,510422,509446,114,33525,475807,4609,4593,0,7998,0.13876570000000002,14,58529,59473,6,0,0,7,0,13,51358,false,0,false,completed,0,0.8750000000000001,false
REF2-would-exceed-limit-callers__haiku-graphify__r1,structural,REF2-would-exceed-limit-callers,reference,false,haiku-graphify,1,285997,285021,86,25125,259810,3854,3838,0,8431,0.09656300000000001,9,44547,43673,1,0,0,4,3,8,34213,false,0,false,completed,0,1,true
REF3-issue-created-subscribers__baseline-nosub__r1,structural,REF3-issue-created-subscribers,reference,false,baseline-nosub,1,275225,274238,18,19496,254724,2035,2021,0,9509,0.15023179999999997,10,30439,31048,4,0,0,5,0,9,17191,false,0,false,completed,0,1,true
REF3-issue-created-subscribers__graphify-strict__r1,structural,REF3-issue-created-subscribers,reference,false,graphify-strict,1,255063,254076,14,23497,230565,1647,1634,0,10920,0.15752099999999997,10,29770,29738,3,0,0,4,2,9,22882,true,0,false,completed,0,1,true
REF3-issue-created-subscribers__haiku-baseline__r1,structural,REF3-issue-created-subscribers,reference,false,haiku-baseline,1,502978,501991,122,27189,474680,4067,4053,0,8009,0.12329000000000001,15,52386,52898,5,0,0,9,0,14,39097,false,0,false,completed,0,1,true
REF3-issue-created-subscribers__haiku-graphify__r1,structural,REF3-issue-created-subscribers,reference,false,haiku-graphify,1,421495,420508,116,33824,386568,3309,3294,0,8442,0.12395280000000002,12,48550,48299,6,0,0,3,2,11,59594,false,0,false,completed,0,1,true
XEXP1-webhook-delivery__baseline-nosub__r1,structural,XEXP1-webhook-delivery,explain,false,baseline-nosub,1,447377,446339,22,36299,410018,5847,5835,0,9603,0.2866916,19,74822,75371,13,0,0,5,0,18,49858,false,0,false,completed,0,1,true
XEXP1-webhook-delivery__graphify-strict__r1,structural,XEXP1-webhook-delivery,explain,false,graphify-strict,1,659395,658357,28,46682,611647,6595,6583,0,11013,0.3760414,22,119253,118669,12,0,0,4,5,21,63109,false,0,false,completed,0,0.8,true
XEXP1-webhook-delivery__haiku-baseline__r1,structural,XEXP1-webhook-delivery,explain,false,haiku-baseline,1,953453,952415,202,34948,917265,6115,6100,0,8060,0.19343750000000004,25,92853,91043,13,0,0,11,0,24,57546,false,0,false,completed,0,1,true
XEXP1-webhook-delivery__haiku-graphify__r1,structural,XEXP1-webhook-delivery,explain,false,haiku-graphify,1,605712,604674,154,36700,567820,5183,5169,0,8485,0.157289,16,73654,73415,12,0,0,1,2,15,64893,false,0,false,completed,0,1,true
XEXP2-invitation-lifecycle__baseline-nosub__r1,structural,XEXP2-invitation-lifecycle,explain,false,baseline-nosub,1,920183,919156,36,56276,862844,9566,9554,0,9572,0.49437180000000003,32,116247,116848,15,0,0,16,0,31,85826,false,0,false,completed,0,1,true
XEXP2-invitation-lifecycle__graphify-strict__r1,structural,XEXP2-invitation-lifecycle,explain,false,graphify-strict,1,1310728,1309701,48,66815,1242838,10248,10235,0,11010,0.6193656,37,127884,126490,20,0,0,12,4,36,95235,true,0,false,completed,0,1,true
XEXP2-invitation-lifecycle__haiku-baseline__r1,structural,XEXP2-invitation-lifecycle,explain,false,haiku-baseline,1,1579236,1578209,266,61820,1516123,11789,11776,0,8043,0.3354903,33,156882,156873,18,0,0,14,0,32,106351,false,0,false,completed,0,0.6,true
XEXP2-invitation-lifecycle__haiku-graphify__r1,structural,XEXP2-invitation-lifecycle,explain,false,haiku-graphify,1,2446550,2445523,446,67641,2377436,13189,13177,0,8478,0.4404435999999999,45,190634,187905,26,0,0,16,2,44,111237,false,0,false,completed,0,0.8,true
XEXP3-plan-change__baseline-nosub__r1,structural,XEXP3-plan-change,explain,false,baseline-nosub,1,614376,613349,28,42984,570337,8336,8322,0,9571,0.37037640000000005,21,114577,115357,8,0,0,12,0,20,59067,false,0,false,completed,0,1,true
XEXP3-plan-change__graphify-strict__r1,structural,XEXP3-plan-change,explain,false,graphify-strict,1,694527,693500,28,48846,644626,6677,6663,0,10996,0.3920922,25,76039,76045,0,0,0,22,2,24,72832,false,0,false,completed,0,1,true
XEXP3-plan-change__haiku-baseline__r1,structural,XEXP3-plan-change,explain,false,haiku-baseline,1,1089652,1088625,218,39602,1048805,6575,6562,0,8049,0.21820449999999997,27,91055,90376,13,0,0,13,0,26,64592,false,0,false,completed,0,0.8,true
XEXP3-plan-change__haiku-graphify__r1,structural,XEXP3-plan-change,explain,false,haiku-graphify,1,1199211,1198184,226,56183,1141775,6276,6262,0,8470,0.25917650000000003,25,113339,111843,10,0,0,12,0,23,79749,false,44,false,completed,0,1,true
XEXP4-signin-to-actor__baseline-nosub__r1,structural,XEXP4-signin-to-actor,explain,false,baseline-nosub,1,271893,270851,14,32689,238148,5693,5678,0,9581,0.2363106,18,67093,67479,13,0,0,4,0,17,43655,false,0,false,completed,0,1,true
XEXP4-signin-to-actor__graphify-strict__r1,structural,XEXP4-signin-to-actor,explain,false,graphify-strict,1,432948,431906,20,43658,388228,7384,7369,0,11025,0.3271246,20,95401,95090,13,0,0,3,3,19,59462,false,0,false,completed,0,1,true
XEXP4-signin-to-actor__haiku-baseline__r1,structural,XEXP4-signin-to-actor,explain,false,haiku-baseline,1,941334,940292,194,37997,902101,6564,6549,0,8076,0.20026010000000005,24,97910,98438,12,0,0,11,0,23,59469,false,0,false,completed,0,0.8,true
XEXP4-signin-to-actor__haiku-graphify__r1,structural,XEXP4-signin-to-actor,explain,false,haiku-graphify,1,589684,588642,166,32026,556450,4742,4726,0,8485,0.144615,17,72983,72551,12,0,0,2,2,16,50957,false,0,false,completed,0,1,true
XEXP5-search-index__baseline-nosub__r1,structural,XEXP5-search-index,explain,false,baseline-nosub,1,387881,386859,20,36441,350398,5700,5686,0,9568,0.27383560000000007,19,70189,70613,9,0,0,9,0,18,49566,false,0,false,completed,0,0.8,true
XEXP5-search-index__graphify-strict__r1,structural,XEXP5-search-index,explain,false,graphify-strict,1,448763,447741,20,40942,406779,6794,6779,0,10995,0.31405079999999996,14,83351,83518,8,0,0,4,1,13,55058,false,0,false,completed,0,0.8,true
XEXP5-search-index__haiku-baseline__r1,structural,XEXP5-search-index,explain,false,haiku-baseline,1,861403,860381,202,30750,829429,6483,6470,0,8041,0.1780819,25,89244,88069,10,0,0,14,0,24,43915,false,0,false,completed,0,0.8,true
XEXP5-search-index__haiku-graphify__r1,structural,XEXP5-search-index,explain,false,haiku-graphify,1,800471,799449,166,44344,754939,5203,5190,0,8473,0.19138489999999997,18,80165,79362,13,0,0,0,2,16,52930,false,35,false,completed,0,0.8,true
XEXP6-overdue-sweep__baseline-nosub__r1,structural,XEXP6-overdue-sweep,explain,false,baseline-nosub,1,745006,743968,36,38455,705477,7689,7675,0,9570,0.3728454,24,102300,102947,9,0,0,14,0,23,52207,false,0,false,completed,0,1,true
XEXP6-overdue-sweep__graphify-strict__r1,structural,XEXP6-overdue-sweep,explain,false,graphify-strict,1,579180,578142,26,42026,536090,6205,6191,0,10984,0.33839199999999997,19,86348,85475,6,0,0,6,6,18,55351,false,0,false,completed,0,1,true
XEXP6-overdue-sweep__haiku-baseline__r1,structural,XEXP6-overdue-sweep,explain,false,haiku-baseline,1,1909277,1908239,314,64208,1843717,10489,10475,0,8066,0.3665847,39,146037,145978,16,0,0,22,0,38,111409,false,0,false,completed,0,0.6,true
XEXP6-overdue-sweep__haiku-graphify__r1,structural,XEXP6-overdue-sweep,explain,false,haiku-graphify,1,463632,462594,124,32490,429980,5141,5127,0,8485,0.134845,13,70958,70428,6,0,0,3,3,12,56265,false,0,false,completed,0,0.8,true
XFIX1-csv-quote-escape__baseline-nosub__r1,structural,XFIX1-csv-quote-escape,fix,false,baseline-nosub,1,105911,104929,8,11622,93299,660,646,0,9501,0.07267580000000001,4,11689,12275,1,0,0,1,0,3,2665,false,0,false,completed,0,1,true
XFIX1-csv-quote-escape__graphify-strict__r1,structural,XFIX1-csv-quote-escape,fix,false,graphify-strict,1,164890,163908,10,16685,147213,928,915,0,10934,0.10639960000000001,5,18193,18386,1,0,0,1,1,4,9420,false,0,false,completed,0,1,true
XFIX1-csv-quote-escape__haiku-baseline__r1,structural,XFIX1-csv-quote-escape,fix,false,haiku-baseline,1,115692,114710,42,10525,104143,1239,1226,0,8016,0.038683300000000004,5,17421,16457,1,0,0,2,0,4,3019,false,0,false,completed,0,1,true
XFIX1-csv-quote-escape__haiku-graphify__r1,structural,XFIX1-csv-quote-escape,fix,false,haiku-graphify,1,190413,189431,66,16285,173080,2027,2013,0,8425,0.061061,7,27164,27483,2,0,0,1,1,5,15084,false,0,false,completed,0,1,true
XFIX2-mention-inside-code__baseline-nosub__r1,structural,XFIX2-mention-inside-code,fix,false,baseline-nosub,1,227621,226635,16,15814,210805,1460,1445,0,9515,0.12096,8,37055,35422,2,0,0,4,0,7,9921,false,0,false,completed,0,1,true
XFIX2-mention-inside-code__graphify-strict__r1,structural,XFIX2-mention-inside-code,fix,false,graphify-strict,1,316153,315167,18,19232,295917,1848,1833,0,10954,0.15553840000000002,9,44277,42734,1,0,0,5,1,8,12457,false,0,false,completed,0,1,true
XFIX2-mention-inside-code__haiku-baseline__r1,structural,XFIX2-mention-inside-code,fix,false,haiku-baseline,1,329492,328506,92,20808,307606,3008,2993,0,8020,0.08849459999999999,11,38288,38753,2,0,0,6,0,9,21954,false,0,false,completed,0,1,true
XFIX2-mention-inside-code__haiku-graphify__r1,structural,XFIX2-mention-inside-code,fix,false,haiku-graphify,1,302224,301238,88,23302,277848,6299,6284,0,8441,0.1069578,10,65983,65798,2,0,0,1,2,9,23053,false,0,false,completed,0,1,true
XFIX3-last-owner-removable__baseline-nosub__r1,structural,XFIX3-last-owner-removable,fix,false,baseline-nosub,1,378938,377952,22,22759,355171,2601,2588,0,9523,0.1890452,11,52552,46940,2,0,0,6,0,10,21791,false,0,false,completed,0,1,true
XFIX3-last-owner-removable__graphify-strict__r1,structural,XFIX3-last-owner-removable,fix,false,graphify-strict,1,428345,427359,22,25836,401501,2506,2494,0,10933,0.2096742,11,52252,48706,1,0,0,6,2,10,25071,false,0,false,completed,0,1,true
XFIX3-last-owner-removable__haiku-baseline__r1,structural,XFIX3-last-owner-removable,fix,false,haiku-baseline,1,276810,275824,82,19548,256194,3399,3386,0,7996,0.08277840000000002,10,41754,42362,5,0,0,3,0,9,19068,false,0,false,completed,0,1,true
XFIX3-last-owner-removable__haiku-graphify__r1,structural,XFIX3-last-owner-removable,fix,false,haiku-graphify,1,523370,522384,118,33789,488477,3968,3955,0,8417,0.1373697,14,66464,54845,3,0,0,7,0,12,24425,false,24,false,completed,0,1,true
XFIX4-advanced-search-inverted__baseline-nosub__r1,structural,XFIX4-advanced-search-inverted,fix,false,baseline-nosub,1,112909,111915,8,15164,96743,716,701,0,9527,0.0880996,5,12457,13089,2,0,0,1,0,4,10829,false,0,false,completed,0,1,true
XFIX4-advanced-search-inverted__graphify-strict__r1,structural,XFIX4-advanced-search-inverted,fix,false,graphify-strict,1,1138725,192540,8,10210,182322,21870,2761,1,10942,0.7335027000000001,5,43139,294168,4,0,0,3,2,11,28416,false,0,false,completed,0,1,true
XFIX4-advanced-search-inverted__haiku-baseline__r1,structural,XFIX4-advanced-search-inverted,fix,false,haiku-baseline,1,152546,151552,50,14553,136949,1581,1564,0,8010,0.0517499,6,19362,19820,1,0,0,3,0,5,12219,false,0,false,completed,0,1,true
XFIX4-advanced-search-inverted__haiku-graphify__r1,structural,XFIX4-advanced-search-inverted,fix,false,haiku-graphify,1,611137,610143,170,33466,576507,4092,4077,0,8445,0.1462067,18,57754,56527,6,0,0,5,4,16,49316,false,0,false,completed,0,1,true
XFIX5-self-notification__baseline-nosub__r1,structural,XFIX5-self-notification,fix,false,baseline-nosub,1,412197,411224,24,23961,387239,3207,3193,0,9489,0.20631280000000002,12,55458,43073,3,0,0,5,0,11,24384,false,0,false,completed,0,1,true
XFIX5-self-notification__graphify-strict__r1,structural,XFIX5-self-notification,fix,false,graphify-strict,1,336546,335573,18,26604,308951,2350,2337,0,10918,0.19265020000000002,9,35144,34812,2,0,0,3,2,8,28876,false,0,false,completed,0,0,false
XFIX5-self-notification__haiku-baseline__r1,structural,XFIX5-self-notification,fix,false,haiku-baseline,1,189934,188961,58,19045,169858,2448,2434,0,7989,0.06834679999999999,7,28012,28705,3,0,0,2,0,6,22381,false,0,false,completed,0,0,false
XFIX5-self-notification__haiku-graphify__r1,structural,XFIX5-self-notification,fix,false,haiku-graphify,1,249993,249020,74,25505,223441,2441,2428,0,8416,0.0866061,8,31874,31735,3,0,0,1,2,7,41813,false,0,false,completed,0,0,false
XFIX6-revoked-invite-accepted__baseline-nosub__r1,structural,XFIX6-revoked-invite-accepted,fix,false,baseline-nosub,1,168096,167115,12,14926,152177,937,923,0,9507,0.10044440000000002,6,22676,22322,1,0,0,3,0,5,9240,false,0,false,completed,0,1,true
XFIX6-revoked-invite-accepted__graphify-strict__r1,structural,XFIX6-revoked-invite-accepted,fix,false,graphify-strict,1,288533,287552,16,21795,265741,1530,1515,0,10918,0.1565662,8,30148,25666,2,0,0,2,2,7,18968,false,0,false,completed,0,0,false
XFIX6-revoked-invite-accepted__haiku-baseline__r1,structural,XFIX6-revoked-invite-accepted,fix,false,haiku-baseline,1,448583,447602,122,23442,424038,3780,3766,0,7997,0.10929080000000001,15,59408,50589,7,0,0,5,0,14,31064,false,0,false,completed,0,1,true
XFIX6-revoked-invite-accepted__haiku-graphify__r1,structural,XFIX6-revoked-invite-accepted,fix,false,haiku-graphify,1,240730,239749,74,23296,216379,2837,2822,0,8432,0.08346990000000001,8,34909,34845,3,0,0,1,2,7,32769,false,0,false,completed,0,1,true
XIMP1-role-union__baseline-nosub__r1,structural,XIMP1-role-union,impact,false,baseline-nosub,1,333671,332669,20,26070,306579,5231,5218,0,9524,0.2188828,10,58606,59353,1,0,0,8,0,9,26442,false,0,false,completed,0,0.8421052631578948,false
XIMP1-role-union__graphify-strict__r1,structural,XIMP1-role-union,impact,false,graphify-strict,1,269618,268616,14,29956,238646,5131,5118,0,10578,0.21982820000000003,7,58728,58746,0,0,0,5,1,6,32836,false,0,false,completed,0,0.8421052631578948,false
XIMP1-role-union__haiku-baseline__r1,structural,XIMP1-role-union,impact,false,haiku-baseline,1,791775,790773,186,33284,757303,7048,7035,0,8027,0.1787263,23,86099,86262,6,0,0,16,0,22,50555,false,0,false,completed,0,1,true
XIMP1-role-union__haiku-graphify__r1,structural,XIMP1-role-union,impact,false,haiku-graphify,1,518684,517682,118,44465,473099,4920,4907,0,8449,0.16195990000000002,13,61241,61171,6,0,0,3,1,11,45925,false,22,false,completed,0,0.9696969696969697,true
XIMP2-rename-comment-created__baseline-nosub__r1,structural,XIMP2-rename-comment-created,impact,true,baseline-nosub,1,107441,106470,8,13042,93420,1912,1898,0,9500,0.090889,4,19603,20216,0,0,0,3,0,3,4695,false,0,false,completed,0,0.8,false
XIMP2-rename-comment-created__graphify-strict__r1,structural,XIMP2-rename-comment-created,impact,true,graphify-strict,1,166765,165794,10,18595,147189,2436,2420,0,10916,0.1290888,5,26523,26732,0,0,0,3,1,4,12097,false,0,false,completed,0,0.8,false
XIMP2-rename-comment-created__haiku-baseline__r1,structural,XIMP2-rename-comment-created,impact,true,haiku-baseline,1,168261,167290,58,11785,155447,2402,2388,0,7993,0.052153700000000004,7,26385,26941,0,0,0,6,0,6,4892,false,0,false,completed,0,0.8,false
XIMP2-rename-comment-created__haiku-graphify__r1,structural,XIMP2-rename-comment-created,impact,true,haiku-graphify,1,125223,124252,48,13146,111058,2112,2097,0,8418,0.0489768,5,23619,23905,0,0,0,3,1,4,9970,false,0,false,completed,0,0.8,false
XIMP3-issue-status-union__baseline-nosub__r1,structural,XIMP3-issue-status-union,impact,false,baseline-nosub,1,381682,380677,22,26908,353747,5009,4994,0,9539,0.2294454,11,63602,63803,1,0,0,9,0,10,26504,false,0,false,completed,0,0.9714285714285714,true
XIMP3-issue-status-union__graphify-strict__r1,structural,XIMP3-issue-status-union,impact,false,graphify-strict,1,181403,180398,10,27119,153269,7220,7205,0,10585,0.2122798,5,67914,68379,0,0,0,3,1,4,22728,false,0,false,completed,0,0.9714285714285714,true
XIMP3-issue-status-union__haiku-baseline__r1,structural,XIMP3-issue-status-union,impact,false,haiku-baseline,1,1135267,1134262,258,32596,1101408,8030,8015,0,8018,0.2167458,32,104946,104227,6,0,0,25,0,31,45750,false,0,false,completed,0,0.8947368421052632,false
XIMP3-issue-status-union__haiku-graphify__r1,structural,XIMP3-issue-status-union,impact,false,haiku-graphify,1,540609,539604,154,30916,508534,6345,6330,0,8456,0.14556940000000002,16,81561,81041,9,0,0,4,2,15,41109,false,0,false,completed,0,0.9714285714285714,true
XIMP4-feature-flag-key-union__baseline-nosub__r1,structural,XIMP4-feature-flag-key-union,impact,false,baseline-nosub,1,242904,241889,16,19178,222695,3811,3794,0,9556,0.160323,8,44221,44828,2,0,0,5,0,7,12725,false,0,false,completed,0,1,true
XIMP4-feature-flag-key-union__graphify-strict__r1,structural,XIMP4-feature-flag-key-union,impact,false,graphify-strict,1,207585,206570,12,20783,185775,2568,2551,0,10978,0.14692099999999997,6,28865,28953,0,0,0,4,1,5,15647,false,0,false,completed,0,1,true
XIMP4-feature-flag-key-union__haiku-baseline__r1,structural,XIMP4-feature-flag-key-union,impact,false,haiku-baseline,1,126052,125037,42,18354,106641,2380,2364,0,8040,0.0603291,5,24919,25689,2,0,0,2,0,4,26333,false,0,false,completed,0,1,true
XIMP4-feature-flag-key-union__haiku-graphify__r1,structural,XIMP4-feature-flag-key-union,impact,false,haiku-graphify,1,158768,157753,48,25789,131916,2413,2396,0,8466,0.0778976,6,28198,28424,0,0,0,2,1,4,11018,false,7,false,completed,0,0.9285714285714286,true
XIMP5-plan-id-union__baseline-nosub__r1,structural,XIMP5-plan-id-union,impact,false,baseline-nosub,1,171272,170263,12,15433,154818,2452,2438,0,9537,0.11817860000000001,6,36853,37385,1,0,0,4,0,5,7494,false,0,false,completed,0,0.8571428571428571,false
XIMP5-plan-id-union__graphify-strict__r1,structural,XIMP5-plan-id-union,impact,false,graphify-strict,1,254943,253934,14,24689,229231,5386,5372,0,10971,0.1994292,7,77968,78131,0,0,0,4,2,6,19015,false,0,false,completed,0,0.8571428571428571,false
XIMP5-plan-id-union__haiku-baseline__r1,structural,XIMP5-plan-id-union,impact,false,haiku-baseline,1,98595,97586,34,14831,82721,2850,2835,0,8037,0.0532271,6,29381,30236,2,0,0,3,0,5,12006,false,0,false,completed,0,0.8571428571428571,false
XIMP5-plan-id-union__haiku-graphify__r1,structural,XIMP5-plan-id-union,impact,false,haiku-graphify,1,187722,186713,66,17440,169207,3144,3129,0,8452,0.06859570000000001,8,35292,35157,1,0,0,4,2,7,16804,false,0,false,completed,0,0.8108108108108109,false
XIMP6-limit-check-field__baseline-nosub__r1,structural,XIMP6-limit-check-field,impact,false,baseline-nosub,1,172598,171579,12,16394,155173,2986,2971,0,9560,0.1274386,6,32750,33393,0,0,0,5,0,5,8839,false,0,false,completed,0,0.888888888888889,false
